PREFERENCE,PROPERTY_TYPE,CITY,LOCALITY,TRANSACT_TYPE,OWNTYPE,BEDROOM_NUM,BATHROOM_NUM,BALCONY_NUM,FURNISH,FACING,AGE,FLOOR_NUM,TOTAL_FLOOR,MAX_PRICE,PRICE_SQFT,LISTING,AMENITIES
S,Residential Apartment,Gurgaon,Sector 54 Gurgaon,1,1,4,5,3,4,5,2,7,30,90000000,25714,R,"17,2,20,21,23,24,46,29,19,1,6,30,33,12,26,3,31,103"
S,Residential Apartment,Gurgaon,Sector 67 Gurgaon,1,1,4,5,4,4,3,1,2,11,45000000,17307,R,"32,17,5,20,21,44,23,45,24,46,47,28,29,30,39,19,1,6,40,41,42,43,25,26,31,33,12,3,101,102"
S,Residential Apartment,Gurgaon,Sector-33 Sohna,1,1,3,3,4,4,5,5,15,22,18750000,9393,R,"10,32,17,5,8,20,21,44,23,45,24,46,47,28,29,30,39,19,1,6,9,40,41,42,43,25,26,31,33,12,3,101,102,103"
S,Residential Apartment,Gurgaon,Sector 99 Gurgaon,1,1,2,2,4,4,0,5,9,25,11600000,8498,R,"2,20,21,1,23,6,9,33,12,3,103"
S,Independent/Builder Floor,Gurgaon,Sector 63A Gurgaon,1,1,3,3,2,4,3,6,1,4,20000000,125000,R,"17,5,20,32,21,44,23,45,24,47,28,29,19,6,9,40,30,41,42,43,25,26,101,102,103"
S,Independent/Builder Floor,Gurgaon,Sector 63 Gurgaon,1,1,4,5,3,4,3,6,1,4,38000000,100000,R,"17,5,20,32,44,23,45,24,47,28,29,19,6,9,40,30,41,42,43,25,26,101,102,103"
S,Residential Apartment,Gurgaon,Sector 68 Gurgaon,1,1,2,1,2,4,5,5,17,35,6950000,8034,R,"17,5,8,20,21,44,23,45,24,46,47,28,29,30,19,1,6,9,40,41,42,43,25,26,31,12,3,103"
S,Residential Apartment,Gurgaon,Sector 59 Gurgaon,1,1,3,4,2,2,3,1,10,30,45300000,15175,R,"32,17,5,20,21,44,23,24,46,47,28,29,19,1,6,9,40,41,43,25,26,31,33,12,3,101,102"
S,Residential Apartment,Gurgaon,Sector 59 Gurgaon,1,1,3,4,2,4,5,1,18,30,49500000,19932,R,"17,5,21,44,23,45,24,47,29,1,6,33,12,25,26,3,31,103"
S,Residential Apartment,Gurgaon,Sector 59 Gurgaon,1,1,3,4,2,4,5,5,17,33,44500000,17148,R,"17,2,5,20,21,44,23,45,24,46,47,29,19,1,6,33,12,25,26,3,31,103"
S,Residential Apartment,Gurgaon,Sector 59 Gurgaon,1,1,3,4,2,4,5,5,18,33,42300000,18431,R,"17,2,5,20,21,44,23,45,24,47,29,19,1,6,33,12,25,26,3,31,103"
S,Residential Apartment,Gurgaon,Sector 83 Gurgaon,1,1,2,2,2,4,0,6,11,18,9000000,7228,R,"5,21,23,24,6,19,101,102,103"
S,Residential Apartment,Gurgaon,Sector 65 Gurgaon,1,1,3,4,4,4,5,6,20,42,41000000,20714,R,"17,5,20,21,44,23,45,24,46,47,29,19,1,6,33,12,25,26,3,31,103"
S,Independent/Builder Floor,Gurgaon,Gwal Pahari,1,1,3,3,2,4,3,6,2,4,14350000,8531,R,"5,32,44,23,45,24,29,19,1,6,12,25,26,3,103"
S,Residential Apartment,Gurgaon,Sector 54 Gurgaon,1,1,4,5,3,4,5,1,18,30,62000000,21693,R,"17,2,5,21,44,23,45,24,47,29,19,1,6,33,12,25,26,3,31,103"
S,Residential Apartment,Gurgaon,Sector 85 Gurgaon,1,1,4,5,4,4,1,6,9,26,21500000,7645,R,"20,21,44,23,46,1,6,9,30,33,12,26,3,103"
S,Residential Apartment,Gurgaon,MG Road,1,1,3,4,2,4,3,6,10,19,55000000,21153,R,"17,20,21,23,24,46,29,19,1,6,30,33,12,3,31,103"
S,Residential Apartment,Gurgaon,Chakkarpur,1,1,4,5,3,4,3,3,6,13,55000000,14285,R,"17,2,20,21,23,24,46,29,19,1,6,30,33,12,3,31,103"
S,Residential Apartment,Gurgaon,DLF Phase 2,1,1,5,7,4,4,1,2,L,3,145000000,23200,R,"17,5,20,21,23,24,46,29,19,1,6,9,30,12,26,3,31,102,103"
S,Residential Apartment,Gurgaon,DLF Phase 2,1,1,4,5,3,4,3,2,12,18,92500000,24025,R,"17,5,20,21,23,24,46,29,19,1,6,9,30,12,26,3,31,103"
S,Residential Apartment,Gurgaon,DLF Phase 2,1,1,4,4,2,4,3,3,2,14,26000000,14857,R,"17,2,5,20,21,23,24,29,19,1,6,30,12,26,3,31,103"
S,Residential Apartment,Gurgaon,DLF Phase 2,1,1,4,4,2,4,6,3,4,20,24500000,14000,R,"17,2,20,21,23,24,29,19,1,6,9,30,33,12,26,3,31,103"
S,Residential Apartment,Gurgaon,DLF Phase 2,1,1,4,5,3,4,3,3,4,19,35000000,15555,R,"17,2,5,20,21,23,24,46,29,19,1,6,9,30,33,12,26,3,31,103"
S,Residential Apartment,Gurgaon,Sector 54 Gurgaon,1,1,4,5,3,4,3,2,24,30,70000000,25454,R,"17,2,5,20,21,23,24,46,29,19,1,6,9,30,33,12,26,3,31,103"
S,Residential Apartment,Gurgaon,DLF Phase 5,1,1,4,5,3,4,1,3,7,20,52500000,18683,R,"17,20,21,23,24,46,47,29,19,1,6,30,33,12,26,3,31,103"
S,Residential Apartment,Gurgaon,DLF Phase 5,1,1,4,5,3,4,7,3,19,20,48000000,18390,R,"17,20,21,23,24,46,29,19,1,6,30,33,12,25,26,3,31,103"
S,Residential Apartment,Gurgaon,DLF Phase 4,1,1,3,4,3,4,5,3,11,20,37000000,18048,R,"17,20,21,23,24,46,29,19,1,6,9,30,33,12,26,3,31,103"
S,Residential Apartment,Gurgaon,Sector 102 Gurgaon,1,1,3,3,3,4,3,6,12,26,22000000,16200,R,"5,17,20,21,23,24,6,19,101,102,103"
S,Residential Apartment,Gurgaon,Sector 83 Gurgaon,1,1,3,3,3,4,1,1,2,16,19000000,10000,R,"21,23,24,6,19,101,102"
S,Residential Apartment,Gurgaon,Sector 53 Gurgaon,1,1,3,4,3,1,3,5,24,40,60100000,20911,R,"17,5,20,21,44,23,45,24,46,47,29,19,1,6,30,33,12,25,26,3,31,101,102,103"
S,Residential Apartment,Gurgaon,Sector 49 Gurgaon,1,1,4,4,4,4,5,2,6,14,28000000,12826,R,"32,10,17,5,20,21,44,23,45,24,46,47,28,30,39,19,1,6,9,40,41,42,43,25,26,31,33,12,3"
S,Residential Apartment,Gurgaon,Sector 85 Gurgaon,1,1,3,4,3,2,1,1,8,12,8500000,5167,R,"17,2,5,20,21,23,24,19,1,6,9,30,43,33,12,26,3,101,102"
S,Residential Apartment,Gurgaon,Sector 85 Gurgaon,1,1,2,2,2,2,1,1,8,12,6500000,5829,R,"17,2,5,20,21,23,24,19,1,6,9,30,43,33,12,26,3,101,102"
S,Residential Apartment,Gurgaon,Sector 65 Gurgaon,1,1,3,3,4,4,5,5,30,47,25500000,12500,R,"32,10,17,2,5,8,20,21,44,23,45,24,46,47,28,29,30,39,19,1,6,9,40,41,42,43,25,26,31,33,12,3,101,102,103"
S,Residential Apartment,Gurgaon,Sector 42 Gurgaon,1,1,4,4,3,4,5,2,18,24,295000000,46093,R,"17,5,20,21,44,23,45,24,46,47,29,19,1,6,33,12,25,26,3,31,101,102,103"
S,Residential Apartment,Gurgaon,Sector 41 Gurgaon,1,1,3,3,4,4,5,2,9,18,22500000,12417,R,"10,32,17,5,20,21,44,23,45,24,46,47,28,29,39,19,1,6,9,40,41,42,43,25,26,31,33,12,3"
S,Residential Apartment,Gurgaon,Sector 42 Gurgaon,1,1,4,4,3,4,3,2,10,24,265000000,41406,R,"17,5,20,21,44,23,45,24,46,47,29,19,1,6,30,33,12,25,26,3,31,101,102,103"
S,Residential Apartment,Gurgaon,Sector 65 Gurgaon,1,1,3,3,4,4,3,5,33,47,22850000,12500,R,"32,10,17,5,8,20,21,44,23,45,24,46,47,28,29,30,39,19,1,6,9,40,41,42,43,25,26,31,33,12,3,101,102,103"
S,Residential Apartment,Gurgaon,Sector 65 Gurgaon,1,1,2,2,3,4,5,5,20,47,15762500,12500,R,"10,32,17,2,5,8,20,21,44,23,45,24,46,47,28,29,30,39,19,1,6,9,40,41,42,43,25,26,31,33,12,3,101,102,103"
S,Residential Apartment,Gurgaon,Sector 102 Gurgaon,1,1,3,3,3,2,5,5,8,26,19000000,11229,R,"5,17,20,21,23,6,19,101,102"
S,Independent House/Villa,Gurgaon,DLF Phase 2,1,1,12,12,4,4,0,1,,3,91500000,363095,R,"10,32,17,5,8,44,23,45,24,46,47,29,30,39,19,1,6,9,40,41,42,43,25,26,12,3,101,102,103"
S,Residential Land,Gurgaon,Sushant Lok Phase 1,1,1,,0,,0,5,0,,4,45000000,23255,R,"5,23,24,26"
S,Residential Land,Gurgaon,Sector 42 Gurgaon,1,1,,0,,0,5,0,,4,35000000,24088,R,"5,23,24,26"
S,Residential Apartment,Gurgaon,Sector 31 Gurgaon,1,1,4,6,4,0,1,2,10,18,48000000,16309,R,"17,2,20,21,23,24,46,47,19,1,6,9,40,41,33,12,25,26,3"
S,Residential Apartment,Gurgaon,Sector 31 Gurgaon,1,1,3,3,3,2,1,2,9,18,37500000,14705,R,"17,2,20,21,23,24,46,47,19,1,6,9,40,41,33,12,25,3"
S,Residential Apartment,Gurgaon,Nirvana Country,1,1,3,4,3,2,1,2,7,19,18800000,9099,R,"17,2,5,20,21,23,24,46,47,19,1,6,9,40,30,41,12,25,26,3"
S,Residential Apartment,Gurgaon,Nirvana Country,1,1,3,4,3,4,3,2,9,19,18500000,10076,R,"2,21,23,46,29,19,1,6,9,30,33,12,3,103"
S,Independent/Builder Floor,Gurgaon,DLF Phase 1,1,1,4,3,2,4,0,6,1,4,36500000,135185,R,"5,32,23,24,6,19,25,103"
S,Residential Apartment,Gurgaon,DLF Phase 3,1,1,4,5,2,1,0,2,9,11,120000000,17142,R,"21,1,6,12,3,26"
S,Residential Apartment,Gurgaon,Sector 49 Gurgaon,1,1,3,3,3,0,3,2,11,14,20000000,10758,R,"2,20,21,1,23,46,6,29,9,33,12,3"
S,Independent/Builder Floor,Gurgaon,DLF Phase 1,1,1,4,5,4,4,5,6,2,4,47500000,10555,R,"32,10,17,5,8,20,21,44,23,45,24,46,47,28,29,30,19,1,6,9,40,41,42,25,26,12,3,101,102,103"
S,Residential Apartment,Gurgaon,Sector 49 Gurgaon,1,1,3,4,4,4,1,1,10,14,22500000,12103,R,"17,20,21,23,6,19,101,102,103"
S,Independent House/Villa,Gurgaon,Bissar,1,1,3,3,2,1,0,2,,2,36000000,133333,R,"10,32,17,5,8,44,23,45,24,46,47,30,39,19,1,6,9,40,41,42,43,25,26,12,3,101,102,103"
S,Residential Apartment,Gurgaon,Sector 102 Gurgaon,1,1,4,4,4,4,7,1,8,24,44500000,13906,R,"10,32,17,5,8,20,21,44,23,45,24,46,47,28,29,30,39,19,1,6,9,40,41,42,43,25,26,31,33,12,3,101,102,103"
S,Independent House/Villa,Gurgaon,Bissar,1,1,3,3,2,1,0,2,,2,34000000,125925,R,"10,32,17,5,8,44,23,45,24,46,47,30,39,19,1,6,9,40,41,42,43,25,26,12,3,101,102,103"
S,Independent House/Villa,Gurgaon,DLF Phase 2,1,1,8,8,4,2,0,1,,3,95000000,211111,R,"10,32,17,5,8,44,23,45,24,46,47,30,39,19,1,6,9,40,41,42,43,25,26,12,3,101,102"
S,Independent House/Villa,Gurgaon,DLF Phase 4,1,1,14,14,4,4,0,1,,3,110000000,305555,R,"10,32,17,5,8,44,23,45,24,46,47,30,39,19,1,6,9,40,41,42,43,25,26,12,3,101,102,103"
S,Independent House/Villa,Gurgaon,Bissar,1,1,3,3,2,4,0,2,,2,25000000,92592,R,"10,32,17,5,8,44,23,45,24,46,47,30,39,19,1,6,9,40,41,42,43,25,26,12,3,101,102,103"
S,Independent House/Villa,Gurgaon,Bissar,1,1,3,3,2,1,0,2,,2,30000000,111111,R,"10,32,17,5,8,44,23,45,24,46,47,30,39,19,1,6,9,40,41,42,43,25,26,12,3,101,102,103"
S,Independent House/Villa,Gurgaon,Bissar,1,1,3,3,2,1,0,2,,2,32500000,120370,R,"10,32,17,5,8,44,23,45,24,46,47,30,39,19,1,6,9,40,41,42,43,25,26,12,3,101,102,103"
S,Independent House/Villa,Gurgaon,Sector 66 Gurgaon,1,1,4,4,3,4,3,2,,2,89000000,310104,R,"23,6,29,19,103"
S,Residential Apartment,Gurgaon,Sector 111 Gurgaon,1,1,4,5,4,4,0,1,13,21,38000000,12881,R,"2,20,21,1,6,12,3,103"
S,Residential Apartment,Gurgaon,Sector 86 Gurgaon,1,1,3,2,1,4,6,1,8,14,7000000,5384,R,"51,72,02,12,32,46,19,100"
S,Residential Apartment,Gurgaon,Sector 54 Gurgaon,1,1,3,5,3,4,5,1,1,36,87500000,33006,R,"10,32,17,2,5,8,20,21,44,23,45,24,46,47,29,30,39,19,1,6,9,40,41,42,25,26,31,33,12,3,101,102,103"
S,Independent/Builder Floor,Gurgaon,Sushant Lok Phase 2,1,1,5,5,4,4,1,6,1,4,42500000,9444,R,"32,10,17,5,8,20,21,44,23,45,24,46,47,28,30,39,19,1,6,9,40,41,42,43,25,26,12,3,103"
S,Independent/Builder Floor,Gurgaon,Sushant Lok Phase 1,1,1,3,3,4,4,5,6,L,4,22000000,11369,R,"32,10,17,5,8,20,21,44,23,45,24,46,47,28,30,39,19,1,6,9,40,41,42,43,25,26,12,3,101,102,103"
S,Residential Land,Gurgaon,Sector 57 Gurgaon,1,1,,0,,0,3,0,,4,14500000,16111,R,"5,23,24,26"
S,Independent/Builder Floor,Gurgaon,Sushant Lok Phase 2,1,1,4,4,2,4,3,1,4,4,36200000,75697,R,"5,8,10,21,44,45,24,46,47,19,6,40,41,42,43,25,26,101,102,103"
S,Residential Apartment,Gurgaon,Sector 66 Gurgaon,1,1,2,2,2,1,1,2,3,17,17000000,14321,R,"17,2,20,21,23,24,47,29,19,1,6,9,40,41,33,12,25,3,103"
S,Residential Apartment,Gurgaon,Sector 67 Gurgaon,1,1,3,3,4,2,1,1,G,21,29000000,14167,R,"17,2,20,21,23,24,47,19,1,6,9,40,30,41,33,12,25,3"
S,Independent/Builder Floor,Gurgaon,Sector 43 Gurgaon,1,1,4,6,4,4,3,6,1,4,52000000,11555,R,"32,10,17,5,8,20,21,44,23,45,24,46,47,28,30,39,19,1,6,9,40,41,42,43,25,26,12,3,103"
S,Independent/Builder Floor,Gurgaon,Sector 43 Gurgaon,1,1,3,3,4,4,5,6,2,4,23500000,11989,R,"32,10,17,5,8,20,21,44,23,45,24,46,47,28,30,39,19,1,6,9,40,41,42,43,25,26,12,3,103"
S,Residential Apartment,Gurgaon,Sector 47 Gurgaon,1,1,3,5,3,2,1,2,6,18,45000000,18218,R,"17,2,20,21,23,24,46,47,19,1,6,40,41,33,12,25,3"
S,Independent/Builder Floor,Gurgaon,C Block Sushant Lok Phase 1,1,1,3,3,2,4,1,1,3,4,19000000,88372,R,"5,10,21,44,45,24,46,47,19,6,40,41,42,43,25,26,101,102,103"
S,Residential Apartment,Gurgaon,MG Road,1,1,3,4,3,4,3,5,9,24,59900000,22309,R,"32,10,17,5,20,21,44,23,45,24,46,47,29,30,19,1,6,9,40,41,42,43,25,26,31,33,12,3,101,102,103"
S,Independent House/Villa,Gurgaon,Sector 37D Gurgaon,1,1,3,3,2,4,3,6,,4,12500000,7716,P,"5,8,23,24,6,19,25,26,101,102,103"
S,Residential Apartment,Gurgaon,Sector 37C Gurgaon,1,1,2,2,2,4,1,1,5,11,3700000,6491,R,"17,5,20,21,23,24,47,19,1,6,9,33,12,25,26,3,101"
S,Residential Apartment,Gurgaon,Sector 93 Gurgaon,1,1,2,2,3,4,3,5,10,14,4000000,7415,R,"17,5,20,21,23,24,47,19,6,9,40,41,33,12,25,26,3,31,101,102"
S,Residential Apartment,Gurgaon,Sector 81 Gurgaon,1,1,2,2,3,4,1,5,5,14,2862000,3645,R,"2,20,21,23,47,28,19,1,6,9,40,30,41,33,12,26,3,31,101,102"
S,Residential Apartment,Gurgaon,Sector 90 Gurgaon,1,1,2,2,1,2,5,5,3,15,3200000,4923,R,"2,20,21,23,24,47,28,19,1,6,9,40,41,33,12,31,101,102"
S,Residential Apartment,Gurgaon,Sec 90,1,1,2,2,2,2,3,5,8,18,3250000,5000,R,"20,21,23,47,6,28,19,9,40,41,31,101,102"
S,Independent/Builder Floor,Gurgaon,Sector 37D Gurgaon,1,1,3,3,3,1,1,5,4,4,10969140,4601,R,"5,21,23,24,47,28,29,19,1,6,9,40,41,43,12,25,26,3,101,102,103"
S,Independent/Builder Floor,Gurgaon,Sector 37D Gurgaon,1,1,2,2,2,1,3,5,2,4,7310100,6962,R,"17,5,32,21,23,24,47,28,19,1,6,9,40,41,43,12,25,26,3,101,102,103"
S,Residential Apartment,Gurgaon,Sector 104 Gurgaon,1,1,2,2,2,4,5,5,6,14,2250970,3720,R,"17,5,20,21,23,24,47,19,6,9,40,30,41,33,12,25,26,3,31,101,102"
S,Residential Apartment,Gurgaon,Sector 88A Gurgaon,1,1,2,2,2,4,1,5,6,14,4130000,7619,R,"17,5,20,21,23,24,47,19,6,9,40,41,33,12,25,26,3,31,101,102"
S,Residential Apartment,Gurgaon,Sohna,1,1,2,2,2,4,1,6,3,14,2500000,4385,R,"17,5,20,21,23,24,47,19,1,6,9,40,41,33,12,25,26,31,101,102"
S,Residential Apartment,Gurgaon,Sector 76 Gurgaon,1,1,2,2,2,4,1,5,11,14,4500000,6206,R,"2,20,21,23,47,28,19,6,9,40,41,33,12,26,3,101,102"
S,Residential Apartment,Gurgaon,Sector 37C Gurgaon,1,1,2,2,1,4,0,1,11,11,3100000,5438,R,"17,2,5,20,21,23,24,47,19,1,6,9,40,41,33,12,25,26,3,31,101,102"
S,Residential Apartment,Gurgaon,Sector 76 Gurgaon,1,1,2,2,2,4,5,5,11,14,4450000,7007,R,"17,5,20,21,23,24,47,19,6,9,40,41,33,12,25,26,3,31,101,102"
S,Residential Apartment,Gurgaon,Sector 81 Gurgaon,1,1,2,2,3,4,3,5,7,14,2380000,3395,R,"17,5,20,21,23,24,47,29,19,1,6,9,40,41,33,12,26,3,31,101,102"
S,Independent/Builder Floor,Gurgaon,Sector 81 Gurgaon,1,1,3,2,3,1,5,5,1,4,8199716,5770,R,"5,23,24,47,28,19,1,6,9,40,41,43,12,25,26,3,101,102,103"
S,Independent/Builder Floor,Gurgaon,Sector 92 Gurgaon,1,1,3,2,3,1,5,5,4,4,10098500,7907,R,"17,5,20,32,21,23,24,47,28,19,1,6,9,40,41,43,12,25,26,3,101,102,103"
S,Independent/Builder Floor,Gurgaon,Sector 92 Gurgaon,1,1,2,2,3,1,1,5,2,4,6214249,5191,R,"17,5,20,32,21,23,24,47,28,19,1,6,9,40,41,43,12,25,26,3,101,102,103"
S,Residential Apartment,Gurgaon,Sector 108 Gurgaon,1,1,2,2,2,4,1,5,9,23,2700000,4695,R,"17,5,20,21,23,24,47,19,6,40,41,33,12,25,26,3,31,101,102"
S,Residential Apartment,Gurgaon,Sector 108 Gurgaon,1,1,2,2,3,4,1,1,8,23,3800000,5891,R,"5,20,21,6,33,12,3,26"
S,Residential Apartment,Gurgaon,Sector 99 Gurgaon,1,1,2,2,4,4,0,1,8,25,12283635,8999,R,"20,21,23,1,6,9,33,12,3,103"
S,Residential Apartment,Gurgaon,Sector 99 Gurgaon,1,1,4,5,4,1,5,1,5,25,25512165,12852,R,"17,5,20,21,23,24,46,47,28,29,19,1,6,9,40,41,30,43,33,12,25,26,3,31,101,102,103"
S,Independent/Builder Floor,Gurgaon,Sector 37D Gurgaon,1,1,3,3,3,4,5,5,1,4,10500000,6485,R,"17,20,23,24,47,28,29,19,1,6,9,40,41,43,12,25,26,3,101,102,103"
S,Residential Apartment,Gurgaon,Sector 104 Gurgaon,1,1,2,2,3,4,5,5,4,19,2797784,3532,R,"20,21,23,24,47,19,6,40,41,33,12,25,26,31,101,102"
S,Independent/Builder Floor,Gurgaon,Sector 92 Gurgaon,1,1,2,2,2,4,3,5,2,4,7975000,6365,R,"17,8,20,21,23,24,47,28,29,19,1,6,9,40,41,43,12,25,3,101,102,103"
S,Independent/Builder Floor,Gurgaon,Sector 37D Gurgaon,1,1,3,3,3,4,5,5,2,4,12000000,6518,R,"17,20,23,24,47,28,29,19,1,6,9,40,41,43,12,25,3,101,102,103"
S,Independent/Builder Floor,Gurgaon,Sector 37D Gurgaon,1,1,3,3,3,4,3,5,4,4,12900000,5037,R,"17,5,8,20,21,23,24,47,28,29,19,1,6,9,40,41,43,12,25,26,3,101,102,103"
S,Residential Apartment,Gurgaon,Sector 89 Gurgaon,1,1,2,2,2,4,3,5,2,19,4200000,7228,R,"17,5,20,21,23,47,28,6,9,40,41,33,25,26,31,101,102"
S,Residential Apartment,Gurgaon,Sector 89 Gurgaon,1,1,2,2,2,4,5,5,3,19,4300000,7286,R,"17,21,23,24,47,28,19,6,9,40,41,33,12,25,26,3,31,101,102"
S,Residential Apartment,Gurgaon,Sector 108 Gurgaon,1,1,3,2,2,4,5,5,10,14,3628676,4806,R,"17,2,5,20,21,23,24,47,19,6,9,40,41,33,12,25,26,3,31,101,102"
S,Residential Apartment,Gurgaon,Sector 81 Gurgaon,1,1,2,2,1,2,5,5,3,14,2316000,3346,R,"2,20,21,23,24,47,28,19,1,6,40,41,33,3,31,101,102"
S,Residential Apartment,Gurgaon,Sector 81 Gurgaon,1,1,3,2,2,2,3,5,4,14,2289000,2897,R,"2,20,21,23,47,28,19,1,6,40,41,33,3,31,101,102"
S,Residential Apartment,Gurgaon,Sector 61 Gurgaon,1,1,3,4,2,4,0,5,2,4,21600000,13500,R,"10,32,17,2,5,8,20,21,44,23,45,24,46,47,28,29,30,39,19,1,6,9,40,41,42,43,25,26,31,33,12,3,101,102,103"
S,Residential Apartment,Gurgaon,Sector 79 Gurgaon,1,1,3,4,2,4,0,5,7,20,17800000,8279,R,"10,32,17,2,5,8,20,21,44,23,45,24,29,30,39,19,1,6,9,40,41,42,33,12,3,103"
S,Residential Apartment,Gurgaon,Sector 22 Gurgaon,1,1,3,5,3,4,5,5,8,20,39800000,12880,R,"10,32,17,2,5,8,20,21,44,23,45,24,46,47,29,30,39,1,6,9,40,41,42,43,25,26,31,33,12,3,101,102,103"
S,Residential Apartment,Gurgaon,Sector 67A Gurgaon,1,1,4,4,3,4,5,6,2,4,19500000,11304,R,"10,32,17,2,5,8,20,21,44,23,45,24,46,47,28,29,30,39,19,1,6,40,41,42,43,25,26,31,33,12,3,101,102,103"
S,Residential Apartment,Gurgaon,Sector 81 Gurgaon,1,1,3,4,4,4,5,1,15,29,26000000,12428,R,"5,17,20,21,23,24,6,19,101,102,103"
S,Residential Apartment,Gurgaon,Sector 82A Gurgaon,1,1,3,3,4,4,3,2,16,32,23500000,13062,R,"5,17,20,21,23,24,6,19,101,102,103"
S,Residential Apartment,Gurgaon,Sector 90 Gurgaon,1,1,2,2,3,2,3,1,6,13,7500000,7500,R,"5,17,20,21,23,24,6,19,101,102"
S,Residential Apartment,Gurgaon,Sector 90 Gurgaon,1,1,3,3,3,2,3,1,4,14,10300000,5493,R,"5,17,20,21,23,24,6,19,101,102"
S,Residential Apartment,Gurgaon,Sector 90 Gurgaon,1,1,2,2,3,2,1,1,9,13,7300000,5615,R,"5,17,20,21,23,24,6,19"
S,Independent/Builder Floor,Gurgaon,Sector 52 Gurgaon,1,1,4,4,3,4,3,1,2,4,23000000,76666,R,"5,32,23,24,19,25"
S,Independent House/Villa,Gurgaon,DLF Phase 4,1,1,5,6,4,4,1,3,,3,115000000,319444,R,"6,9,40,41,42,43"
S,Residential Apartment,Gurgaon,Sector 70 Gurgaon,1,1,3,5,3,4,3,6,16,17,17200000,8820,R,"5,17,20,21,23,24,6,19,101,102,103"
S,Independent House/Villa,Gurgaon,C Block Sushant Lok Phase 1,1,1,5,5,4,4,3,2,,3,70000000,325581,R,"6,19,9,40,41,42,43,25,26,103"
S,Independent House/Villa,Gurgaon,DLF Phase 4,1,1,12,16,4,4,7,1,,4,120000000,444444,R,"5,6,19,9,40,41,42,43,25,26,103"
S,Independent House/Villa,Gurgaon,C Block Sushant Lok Phase 1,1,1,5,5,4,4,3,2,,3,80000000,372093,R,"5,24,6,19,9,40,41,42,43,25,26,103"
S,Independent/Builder Floor,Gurgaon,C Block Sushant Lok Phase 1,1,1,4,4,4,4,3,6,4,4,42500000,15740,R,"5,20,32,21,6,19,9,40,41,42,43,103"
S,Independent House/Villa,Gurgaon,C Block Sushant Lok Phase 1,1,1,5,6,4,4,5,2,,3,120000000,287081,R,"5,8,6,19,9,40,41,42,43,103"
S,Residential Apartment,Gurgaon,Sector 56 Gurgaon,1,1,2,2,2,4,3,3,6,10,9500000,11176,R,"51,72,02,12,32,46,19,100"
S,Independent House/Villa,Gurgaon,Sector 51 Gurgaon,1,1,7,8,4,4,6,6,,3,180000000,224159,R,"5,17,24,19,9,40,41,42,43,25,26,102,103"
S,Independent/Builder Floor,Gurgaon,Sector 52 Gurgaon,1,1,3,3,3,4,8,3,G,3,15500000,51666,R,"32,23,24,19,25,102"
S,Independent/Builder Floor,Gurgaon,Sector 52 Gurgaon,1,1,3,3,3,4,7,3,G,3,15500000,51666,R,"5,23,24,19,25,102"
S,Residential Apartment,Gurgaon,Sector 72 Gurgaon,1,1,4,4,4,4,4,2,9,40,52500000,15648,R,"5,20,21,23,24,6,19,101,102"
S,Residential Apartment,Gurgaon,Sector 70 Gurgaon,1,1,3,4,3,4,5,6,5,18,17000000,8717,R,"5,17,20,21,23,24,6,19,101,102,103"
S,Residential Apartment,Gurgaon,Sector 65 Gurgaon,1,1,3,3,4,4,5,5,11,34,25600000,14004,R,"5,17,20,21,23,24,6,19,101,102"
S,Independent/Builder Floor,Gurgaon,Sector 63A Gurgaon,1,1,3,3,2,4,5,6,2,4,18500000,11935,R,"5,32,23,24,6,29,19,25,26,101,102,103"
S,Independent/Builder Floor,Gurgaon,Sushant Lok,1,1,4,4,3,4,2,6,2,4,38500000,11000,R,"5,29,103"
S,Independent/Builder Floor,Gurgaon,Sushant Lok,1,1,4,4,3,4,5,6,1,4,30000000,11111,R,"5,32,23,24,6,25,26,101,102,103"
S,Independent/Builder Floor,Gurgaon,Sushant Lok,1,1,4,4,3,4,6,6,4,4,29500000,9516,R,"5,32,23,24,6,29,19,25,26,101,102,103"
S,Residential Apartment,Gurgaon,Sector 70A Gurgaon,1,1,3,3,4,4,5,6,5,22,18000000,8423,R,"5,17,20,21,23,24,6,19,101,102,103"
S,Independent/Builder Floor,Gurgaon,Sushant Lok,1,1,4,4,3,4,1,1,1,4,28500000,10363,R,"5,32,23,24,6,29,19,25,26,101,102,103"
S,Independent/Builder Floor,Gurgaon,Sushant Lok,1,1,3,3,2,4,1,1,1,4,18500000,11212,R,"5,32,23,24,6,19,25,26,101,102,103"
S,Residential Apartment,Gurgaon,Sector 57 Gurgaon,1,1,3,4,4,4,2,2,6,18,22500000,9812,R,"5,17,20,21,23,24,6,19,101,102,103"
S,Residential Apartment,Gurgaon,Sector 86 Gurgaon,1,1,2,2,3,4,0,1,9,21,15100000,10202,R,"2,20,21,1,6,33,12,3,103"
S,Independent/Builder Floor,Gurgaon,Sector 46 Gurgaon,1,1,3,3,2,4,5,6,4,4,17950000,9972,R,"17,5,8,20,21,44,23,45,24,47,19,6,40,41,42,43,12,26,3,101,102"
S,Independent/Builder Floor,Gurgaon,Sector 67 Gurgaon,1,1,5,5,2,4,1,6,4,4,38000000,15200,R,"17,5,20,10,21,44,23,45,24,47,19,6,40,41,42,43,12,25,26,3,101,102,103"
